,ra,dec,clon,clat,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
79,278.5359633,9.5669821,18h34m08.63s,09d34m01.14s,0.0358,0.037,-0.0057,10.635,0.021,52.6,17.05,10.625,0.018,59.9,7.126,1,0,,,10,57479.25638478,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.695099,110.588958
80,278.5358371,9.5669789,18h34m08.60s,09d34m01.12s,0.0345,0.0365,-0.0114,10.681,0.019,57.4,11.19,10.666,0.022,49.5,6.652,1,0,,,10,57479.25651209,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.326495,141.623423
81,278.535878,9.5669829,18h34m08.61s,09d34m01.14s,0.0393,0.0345,0.004,10.63,0.017,64.8,35.76,10.601,0.03,36.0,8.65,1,0,,,10,57479.38754321,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.423531,124.774211
82,278.5358686,9.5669497,18h34m08.61s,09d34m01.02s,0.0371,0.0359,-0.0113,10.642,0.017,65.3,7.635,10.693,0.023,47.0,2.211,1,0,,,10,57479.51857438,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.478858,138.942035
83,278.5359277,9.5669753,18h34m08.62s,09d34m01.11s,0.0431,0.0389,-0.0078,10.582,0.022,49.6,24.77,10.596,0.02,55.2,9.015,1,0,,,5,57479.64960553,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.589263,117.152741
84,278.5358302,9.5669686,18h34m08.60s,09d34m01.09s,0.0352,0.0352,-0.0101,10.589,0.018,60.9,21.57,10.618,0.022,49.6,5.114,1,0,,,10,57649.84434968,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.342977,148.694941
85,278.5358766,9.5669654,18h34m08.61s,09d34m01.08s,0.0356,0.033,0.0021,10.634,0.017,63.8,20.71,10.657,0.021,52.9,7.815,1,0,,,10,57649.97538086,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.458644,131.609187
86,278.5358065,9.566971,18h34m08.59s,09d34m01.10s,0.0388,0.0362,-0.008,10.652,0.019,55.8,39.75,10.66,0.021,52.7,9.86,1,0,,,10,57650.10641204,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.29956,161.696936
87,278.5358715,9.5669661,18h34m08.61s,09d34m01.08s,0.0364,0.034,-0.0135,10.551,0.018,61.8,30.73,10.651,0.022,48.9,12.66,1,0,,,5,57650.17186395,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.443545,132.918905
88,278.535846,9.5669887,18h34m08.60s,09d34m01.16s,0.0365,0.0347,-0.0118,10.605,0.019,56.5,16.47,10.589,0.02,53.8,6.581,1,0,,,10,57650.23744322,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.321862,133.285894
89,278.5358542,9.5669746,18h34m08.61s,09d34m01.11s,0.0332,0.0318,-0.0113,10.598,0.016,68.1,32.74,10.625,0.021,52.3,8.685,1,0,,,10,57650.30289513,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.378238,135.860701
90,278.5358385,9.5669782,18h34m08.60s,09d34m01.12s,0.0366,0.0315,-0.0034,10.599,0.017,63.8,33.13,10.596,0.02,53.3,8.668,1,0,,,10,57650.36847435,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.331577,141.220506
91,278.5358489,9.5669603,18h34m08.60s,09d34m01.06s,0.0339,0.0316,-0.0087,10.593,0.017,64.7,39.55,10.623,0.019,56.3,5.758,1,0,,,10,57650.43392626,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.405096,142.858508
92,278.5359018,9.5669653,18h34m08.62s,09d34m01.08s,0.0391,0.0371,-0.0157,10.577,0.02,53.6,37.5,10.581,0.02,53.6,6.883,1,0,,,10,57650.49937823,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.529085,125.19188
93,278.5359505,9.5669701,18h34m08.63s,09d34m01.09s,0.0366,0.0341,0.0112,10.601,0.018,60.4,17.76,10.593,0.021,50.8,9.58,1,0,,,10,57650.49950554,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.670133,115.418514
94,278.5358994,9.5669641,18h34m08.62s,09d34m01.07s,0.0381,0.0376,-0.0099,10.679,0.019,55.9,8.958,10.651,0.02,53.0,13.38,1,0,,,5,57650.56495745,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.524684,126.11364
95,278.5359336,9.5669856,18h34m08.62s,09d34m01.15s,0.0358,0.0323,-0.0067,10.615,0.016,66.9,9.773,10.656,0.019,55.7,8.733,1,0,,,5,57650.69598859,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.592509,113.034425
96,278.5358829,9.5669675,18h34m08.61s,09d34m01.08s,0.0357,0.0325,-0.0109,10.627,0.016,66.9,11.67,10.609,0.02,53.9,8.971,1,0,,,10,57650.82701972,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.470791,129.113081
97,278.5359209,9.5669415,18h34m08.62s,09d34m00.99s,0.0361,0.0307,-0.0097,10.549,0.017,64.6,17.31,10.551,0.019,56.4,8.193,1,0,,,10,57650.9580509,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.634626,127.986644
98,278.5359506,9.5669745,18h34m08.63s,09d34m01.11s,0.0377,0.0329,-0.0153,10.598,0.016,68.2,19.4,10.628,0.02,54.2,5.518,1,0,,,5,57842.62400131,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.663816,114.170415
99,278.5359134,9.5669668,18h34m08.62s,09d34m01.08s,0.0335,0.0326,-0.0069,10.595,0.016,68.1,19.74,10.636,0.019,56.7,9.159,1,0,,,10,57842.75490546,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.560329,122.312721
100,278.5358835,9.5669737,18h34m08.61s,09d34m01.11s,0.0363,0.0334,-0.0047,10.59,0.016,66.7,9.459,10.593,0.02,54.7,7.718,1,0,,,10,57842.88593694,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.458747,126.781624
101,278.5359362,9.5669778,18h34m08.62s,09d34m01.12s,0.0376,0.0361,-0.0172,10.588,0.018,60.5,30.54,10.608,0.021,51.6,3.984,1,0,,,5,57843.01684111,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.612392,115.114695
102,278.5359185,9.5669624,18h34m08.62s,09d34m01.06s,0.0356,0.0363,-0.0109,10.635,0.019,57.5,23.06,10.646,0.019,55.8,6.752,1,0,,,10,57843.08229312,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.584111,122.67658
103,278.535933,9.5669848,18h34m08.62s,09d34m01.15s,0.0357,0.0341,0.004,10.571,0.021,50.9,17.68,10.599,0.019,57.1,8.241,1,0,,,5,57843.08242053,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.591687,113.371779
104,278.5358725,9.5669762,18h34m08.61s,09d34m01.11s,0.0378,0.0342,0.0069,10.632,0.018,58.9,14.4,10.636,0.02,54.5,4.19,1,0,,,10,57843.14787255,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.422392,128.97599400000001
105,278.5358543,9.5669695,18h34m08.61s,09d34m01.09s,0.0367,0.0328,-0.0114,10.599,0.016,69.3,7.593,10.602,0.022,49.8,2.662,1,0,,,10,57843.21332456,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.391855,137.693273
106,278.53588,9.5669988,18h34m08.61s,09d34m01.20s,0.0373,0.0365,-0.0131,10.596,0.018,60.5,11.57,10.641,0.021,52.3,4.865,1,0,,,5,57843.27877661,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.399991,117.439297
107,278.5358875,9.5669875,18h34m08.61s,09d34m01.15s,0.0403,0.0379,-0.0104,10.622,0.022,49.7,41.06,10.609,0.019,57.5,2.566,1,0,,,10,57843.34422867,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.443012,120.523402
108,278.5358833,9.5669973,18h34m08.61s,09d34m01.19s,0.0335,0.0362,-0.0092,10.623,0.019,57.2,29.45,10.653,0.021,52.7,12.21,1,0,,,10,57843.34435598,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.41288,117.355233
109,278.5359287,9.5669572,18h34m08.62s,09d34m01.05s,0.0381,0.0343,-0.0134,10.551,0.018,59.9,26.86,10.598,0.023,47.3,6.28,1,0,,,10,57843.47526015,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.624709,122.328784
110,278.5358764,9.5669796,18h34m08.61s,09d34m01.13s,0.0369,0.0354,-0.0127,10.55,0.018,61.4,14.69,10.6,0.02,55.1,5.316,1,0,,,5,57843.60616422,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.425844,126.523295
111,278.5358798,9.5669484,18h34m08.61s,09d34m01.01s,0.0391,0.0354,-0.0161,10.648,0.021,51.8,28.42,10.662,0.02,54.7,4.606,1,0,,,10,57843.73719569,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.509214,135.913162
112,278.5358458,9.5669522,18h34m08.60s,09d34m01.03s,0.0333,0.0334,-0.0114,10.651,0.018,60.3,35.41,10.632,0.019,57.5,11.79,1,0,,,5,58010.27618374,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.422515,146.437938
113,278.5358542,9.5669784,18h34m08.61s,09d34m01.12s,0.0334,0.035,-0.008,10.617,0.017,62.2,43.11,10.619,0.019,55.8,7.143,1,0,,,5,58010.40708706,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.368536,134.379433
114,278.5358607,9.5669566,18h34m08.61s,09d34m01.04s,0.0415,0.0377,-0.008,10.625,0.019,58.6,28.41,10.592,0.024,46.1,10.22,1,0,,,5,58010.53799435,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.441731,139.568705
115,278.5358572,9.5669686,18h34m08.61s,09d34m01.09s,0.0339,0.0366,0.0073,10.624,0.019,58.1,32.82,10.628,0.021,52.8,13.84,1,0,,,5,58010.66889772,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.401218,136.91744
116,278.5358416,9.5669505,18h34m08.60s,09d34m01.02s,0.0357,0.0366,-0.006,10.636,0.019,57.7,36.79,10.63,0.023,46.6,16.37,1,0,,,5,58010.66902503,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.419677,148.596554
117,278.5359028,9.5669589,18h34m08.62s,09d34m01.05s,0.0391,0.0382,-0.0149,10.617,0.021,51.4,29.05,10.613,0.022,48.4,14.82,1,0,,,10,58010.73447675,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.545525,126.954866
118,278.5359015,9.5669597,18h34m08.62s,09d34m01.05s,0.0349,0.0329,-0.0104,10.61,0.016,66.5,41.08,10.681,0.02,53.4,13.37,1,0,,,5,58010.79992841,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.540103,127.005042
119,278.5358657,9.566974,18h34m08.61s,09d34m01.11s,0.0419,0.0358,-0.0118,10.68,0.019,57.5,15.63,10.607,0.023,47.3,4.836,1,0,,,5,58010.86538008,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.409156,131.965747
120,278.5358989,9.566965,18h34m08.62s,09d34m01.07s,0.0357,0.0316,-0.0114,10.597,0.016,70.0,27.46,10.571,0.02,55.4,7.875,1,0,,,10,58010.93083178,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.521342,125.940953
121,278.5358574,9.5669708,18h34m08.61s,09d34m01.09s,0.0332,0.0337,-0.0093,10.612,0.016,65.8,24.52,10.555,0.02,53.5,11.81,1,0,,,5,58010.9962835,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.395968,136.059588
122,278.5358534,9.5669612,18h34m08.60s,09d34m01.06s,0.0341,0.031,-0.0116,10.582,0.015,71.2,28.45,10.61,0.019,57.4,3.272,1,0,,,10,58011.06173516,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.412422,140.817189
123,278.5358592,9.5669393,18h34m08.61s,09d34m00.98s,0.0353,0.0347,0.0038,10.607,0.019,56.7,23.01,10.634,0.02,55.5,11.82,1,0,,,10,58011.12718683,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.487713,144.797152
124,278.5358745,9.5669676,18h34m08.61s,09d34m01.08s,0.0355,0.0317,-0.0031,10.635,0.017,65.2,26.4,10.634,0.021,52.3,8.432,1,0,,,5,58011.25821747,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.447806,131.484907
125,278.5359048,9.5669461,18h34m08.62s,09d34m01.01s,0.0358,0.0323,-0.0119,10.617,0.016,67.7,6.793,10.611,0.02,54.9,4.128,1,0,,,5,58011.3891208,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.579809,130.173532
126,278.5359056,9.5669825,18h34m08.62s,09d34m01.14s,0.036,0.0358,-0.0166,10.56,0.017,62.6,27.09,10.595,0.02,55.3,2.219,1,0,,,5,58206.73656194,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.507793,118.590387
127,278.5359428,9.5669622,18h34m08.63s,09d34m01.06s,0.0357,0.0341,-0.0136,10.586,0.016,69.3,15.6,10.568,0.022,50.2,3.812,1,0,,,5,58206.86746566,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.658716,118.675057
128,278.5358797,9.5669586,18h34m08.61s,09d34m01.05s,0.0386,0.0343,-0.0147,10.608,0.016,67.3,7.88,10.608,0.022,48.9,6.892,1,0,,,5,58206.99836939,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.483247,132.912994
129,278.5358894,9.5669813,18h34m08.61s,09d34m01.13s,0.0381,0.0352,-0.0061,10.594,0.017,64.0,17.62,10.629,0.021,51.3,2.323,1,0,,,5,58207.12927306,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.460423,122.490109
130,278.5359377,9.566935,18h34m08.63s,09d34m00.97s,0.039,0.034,-0.0155,10.602,0.016,66.4,7.548,10.561,0.021,51.9,6.547,1,0,,,5,58207.19472492,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.696274,126.483578
131,278.5359089,9.5669707,18h34m08.62s,09d34m01.09s,0.0393,0.0362,-0.0112,10.612,0.019,57.9,24.31,10.606,0.022,49.7,3.039,1,0,,,5,58207.26017672,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.539333,121.959311
132,278.5359082,9.566982,18h34m08.62s,09d34m01.14s,0.0354,0.0316,-0.0124,10.549,0.016,70.0,21.05,10.623,0.02,55.5,9.03,1,0,,,10,58207.32562859,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.516765,118.275905
133,278.5358823,9.5669623,18h34m08.61s,09d34m01.06s,0.0364,0.0346,-0.012,10.587,0.017,63.3,27.43,10.61,0.026,41.5,9.272,1,0,,,5,58207.39108045,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.48121,131.002834
134,278.5358751,9.5669512,18h34m08.61s,09d34m01.02s,0.0359,0.0329,-0.0107,10.597,0.017,65.1,15.15,10.592,0.021,51.3,8.577,1,0,,,10,58207.45653227,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.490389,136.493999
135,278.5358976,9.5669614,18h34m08.62s,09d34m01.06s,0.0358,0.0354,-0.0066,10.608,0.019,58.1,28.71,10.665,0.021,52.7,3.963,1,0,,,10,58207.52198411,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.525376,127.380814
136,278.5358635,9.5669578,18h34m08.61s,09d34m01.05s,0.0337,0.0338,-0.0029,10.611,0.018,60.8,21.89,10.64,0.022,49.1,4.665,1,0,,,10,58207.58743597,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.445012,138.233731
137,278.5359635,9.5669478,18h34m08.63s,09d34m01.01s,0.0402,0.0441,-0.0132,10.562,0.02,55.1,22.86,10.803,0.028,38.9,18.23,1,0,,,10,58207.71834025,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.748132,119.457901
138,278.5359104,9.5669845,18h34m08.62s,09d34m01.14s,0.0462,0.0419,0.0053,10.562,0.022,49.9,10.41,10.635,0.022,50.1,8.697,1,0,,,5,58207.84911662,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.519509,116.99361
139,278.5358751,9.5669601,18h34m08.61s,09d34m01.06s,0.0338,0.0353,-0.0067,10.62,0.018,59.8,20.35,10.633,0.022,49.7,10.2,1,0,,,10,58216.09578309,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.46767,133.790685
140,278.5358554,9.5669644,18h34m08.61s,09d34m01.07s,0.037,0.0349,-0.014,10.616,0.017,62.4,43.49,10.703,0.023,47.4,7.521,1,0,,,5,58370.90068089,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.408174,139.02273
141,278.5358419,9.5669345,18h34m08.60s,09d34m00.96s,0.0362,0.0364,-0.0058,10.626,0.017,64.8,16.58,10.724,0.027,40.7,3.75,1,0,,,5,58371.03158417,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.470289,152.144574
142,278.5358698,9.5669539,18h34m08.61s,09d34m01.03s,0.0346,0.0333,-0.0106,10.596,0.017,64.9,39.3,10.628,0.02,54.2,5.218,1,0,,,5,58371.16197809,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.470439,137.341068
143,278.5359267,9.5669516,18h34m08.62s,09d34m01.03s,0.0396,0.0379,-0.0196,10.58,0.021,52.8,33.78,10.582,0.022,50.0,17.67,1,0,,,5,58371.22793904,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.629838,124.224197
144,278.5358796,9.5669653,18h34m08.61s,09d34m01.08s,0.0333,0.0374,-0.0079,10.602,0.019,58.2,28.74,10.615,0.019,58.4,14.95,1,0,,,10,58371.29326388,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.466892,130.774341
145,278.5359229,9.5669497,18h34m08.62s,09d34m01.02s,0.0362,0.0349,-0.0101,10.582,0.019,57.3,15.86,10.595,0.019,56.1,13.71,1,0,,,5,58371.35871547,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.622672,125.442833
146,278.5358889,9.5669664,18h34m08.61s,09d34m01.08s,0.037,0.035,-0.0133,10.611,0.016,67.6,15.61,10.643,0.022,50.1,6.941,1,0,,,5,58371.42416716,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.489926,127.900901
147,278.5358652,9.5669805,18h34m08.61s,09d34m01.13s,0.0396,0.0399,-0.0054,10.641,0.02,55.3,34.74,10.604,0.022,49.2,8.258,1,0,,,5,58371.48910944,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.392529,129.598667
148,278.5358528,9.5669948,18h34m08.60s,09d34m01.18s,0.035,0.0308,-0.0127,10.595,0.015,71.1,20.49,10.638,0.019,58.1,6.144,1,0,,,5,58371.55456105,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.326003,127.557982
149,278.5358759,9.5669629,18h34m08.61s,09d34m01.07s,0.0351,0.0361,-0.0137,10.606,0.016,66.6,26.45,10.687,0.023,46.9,10.5,1,0,,,5,58371.62052196,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.462837,132.646544
150,278.5358959,9.5669664,18h34m08.62s,09d34m01.08s,0.0337,0.03,-0.0055,10.599,0.016,68.5,33.42,10.601,0.019,56.7,7.97,1,0,,,10,58371.75142524,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.509761,126.184902
151,278.5358718,9.5669419,18h34m08.61s,09d34m00.99s,0.0365,0.0348,-0.0108,10.586,0.019,56.3,34.53,10.579,0.02,55.6,13.58,1,0,,,10,58371.88220111,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.507588,140.057093
152,278.5359008,9.5669432,18h34m08.62s,09d34m01.00s,0.0397,0.034,-0.006,10.555,0.021,51.3,17.44,10.583,0.02,53.2,10.39,1,0,,,5,58371.88232847,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.575951,131.878618
153,278.5359203,9.5669529,18h34m08.62s,09d34m01.03s,0.0349,0.0315,-0.0129,10.593,0.016,69.3,28.93,10.607,0.019,57.4,4.966,1,0,,,10,58372.01310443,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.608484,125.063077
154,278.5358495,9.5669656,18h34m08.60s,09d34m01.08s,0.0319,0.0329,-0.0128,10.642,0.016,67.3,26.39,10.628,0.019,58.4,11.37,1,0,,,5,58379.73423874,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.391397,140.923155
155,278.535885,9.566929,18h34m08.61s,09d34m00.94s,0.0366,0.0334,-0.0148,10.564,0.016,68.1,12.02,10.58,0.02,53.8,7.813,1,0,,,10,58379.79969042,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.573312,139.446399
156,278.5359171,9.5669384,18h34m08.62s,09d34m00.98s,0.037,0.0312,-0.0131,10.589,0.015,70.5,12.79,10.624,0.02,53.3,3.37,1,0,,,5,58573.95671444,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.631096,129.53916
157,278.5358993,9.5669642,18h34m08.62s,09d34m01.07s,0.0336,0.0325,-0.0107,10.577,0.016,69.6,24.85,10.59,0.018,59.3,12.42,1,0,,,5,58574.08749113,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.524179,126.104721
